filename,label,label_ru,source_part,source_folder,original_path,processed_path,width,height
ch2__113__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\113.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__113__2.jpg,2272,1704
ch2__114__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\114.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__114__2.jpg,2272,1704
ch2__115__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\115.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__115__2.jpg,2272,1704
ch2__116__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\116.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__116__2.jpg,2272,1704
ch2__117__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\117.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__117__2.jpg,2272,1704
ch2__118__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\118.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__118__2.jpg,2272,1704
ch2__119__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\119.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__119__2.jpg,2272,1704
ch2__12__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\12.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__12__2.jpg,6240,3725
ch2__120__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\120.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__120__2.jpg,2272,1704
ch2__121__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\121.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__121__2.jpg,2272,1704
ch2__122__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\122.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__122__2.jpg,2272,1704
ch2__123__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\123.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__123__2.jpg,2272,1704
ch2__124__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\124.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__124__2.jpg,2272,1704
ch2__125__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\125.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__125__2.jpg,2272,1704
ch2__125_.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\125_.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__125_.jpg,4160,2768
ch2__126__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\126.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__126__2.jpg,2272,1704
ch2__126_.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\126_.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__126_.jpg,4160,2768
ch2__127__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\127.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__127__2.jpg,2272,1704
ch2__128__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\128.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__128__2.jpg,2272,1704
ch2__129__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\129.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__129__2.jpg,2272,1704
ch2__13__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\13.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__13__2.jpg,5556,3398
ch2__130__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\130.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__130__2.jpg,2272,1704
ch2__131__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\131.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__131__2.jpg,2272,1704
ch2__131_.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\131_.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__131_.jpg,4160,2768
ch2__132__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\132.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__132__2.jpg,2272,1704
ch2__133__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\133.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__133__2.jpg,2272,1704
ch2__134__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\134.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__134__2.jpg,2272,1704
ch2__135__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\135.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__135__2.jpg,2272,1704
ch2__136__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\136.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__136__2.jpg,2272,1704
ch2__137__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\137.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__137__2.jpg,2272,1704
ch2__138__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\138.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__138__2.jpg,2272,1704
ch2__139__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\139.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__139__2.jpg,2272,1704
ch2__14__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\14.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__14__2.jpg,6191,3804
ch2__140__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\140.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__140__2.jpg,2272,1704
ch2__141__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\141.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__141__2.jpg,2272,1704
ch2__142__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\142.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__142__2.jpg,2272,1704
ch2__15__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\15.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__15__2.jpg,6240,3775
ch2__16__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\16.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__16__2.jpg,6240,3765
ch2__17__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\17.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__17__2.jpg,6215,3671
ch2__18__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\18.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__18__2.jpg,3120,1906
ch2__1820350 1.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\1820350 1.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__1820350 1.jpg,3120,2080
ch2__1820351 2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\1820351 2.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__1820351 2.jpg,3120,2080
ch2__19__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\19.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__19__2.jpg,3120,1906
ch2__2-.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\2-.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__2-.jpg,4160,2768
ch2__2.24 x10.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\2.24 x10.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__2.24 x10.jpg,2239,1594
ch2__2.27 x10.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\2.27 x10.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__2.27 x10.jpg,2210,1600
"ch2__2.8 х 10, 218.jpg",trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,"C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\2.8 х 10, 218.JPG","C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__2.8 х 10, 218.jpg",2232,1594
ch2__2__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\2.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__2__2.jpg,955,576
ch2__20__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\20.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__20__2.jpg,3120,1894
ch2__21__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\21.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__21__2.jpg,3076,1866
ch2__22__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\22.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__22__2.jpg,3120,1885
ch2__23__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\23.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__23__2.jpg,3098,1866
ch2__24.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\24.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__24.jpg,6235,3761
ch2__24_.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\24_.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__24_.jpg,846,465
ch2__25__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\25.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__25__2.jpg,3120,1891
ch2__252 1.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\252 1.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__252 1.jpg,1044,597
ch2__252 2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\252 2.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__252 2.jpg,985,546
ch2__254 1.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\254 1.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__254 1.jpg,979,568
ch2__256 2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\256 2.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__256 2.jpg,922,522
ch2__26__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\26.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__26__2.jpg,2019,1263
ch2__27__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\27.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__27__2.jpg,2694,1571
ch2__28__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\28.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__28__2.jpg,5435,3092
ch2__28_.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\28_.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__28_.jpg,4160,2768
ch2__29__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\29.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__29__2.jpg,6240,3735
ch2__3__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\3.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__3__2.jpg,915,501
ch2__30.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\30.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__30.jpg,6240,4160
ch2__30___2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\30_.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__30___2.jpg,2336,1324
ch2__31__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\31.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__31__2.jpg,4122,2538
ch2__32.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\32.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__32.jpg,4160,2534
ch2__32___2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\32_.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__32___2.jpg,3120,1906
ch2__34__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\34.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__34__2.jpg,4160,2562
ch2__35__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\35.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__35__2.jpg,4150,2478
ch2__36__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\36.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__36__2.jpg,4054,2401
ch2__37__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\37.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__37__2.jpg,4035,2518
ch2__37_.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\37_.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__37_.jpg,4160,2768
ch2__38__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\38.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__38__2.jpg,5931,3721
ch2__39__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\39.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__39__2.jpg,6231,3810
ch2__3_.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\3_.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__3_.jpg,4160,2768
ch2__4__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\4.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__4__2.jpg,6141,3531
ch2__40__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\40.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__40__2.jpg,6126,3805
ch2__41__3.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\41.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__41__3.jpg,6015,3795
ch2__42__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\42.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__42__2.jpg,6156,3795
ch2__43__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\43.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__43__2.jpg,6240,3725
ch2__44__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\44.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__44__2.jpg,6171,3765
ch2__45__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\45.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__45__2.jpg,6226,3715
ch2__46 (2).jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\46 (2).jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__46 (2).jpg,3958,2345
ch2__46.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\46.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__46.jpg,4160,2510
ch2__47__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\47.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__47__2.jpg,2731,1627
